#,CVE ID,CWE ID,# of Exploits,Vulnerability Type(s),Publish Date,Update Date,Score,Gained Access Level,Access,Complexity,Authentication,Conf.,Integ.,Avail.,
380,CVE-2016-8437,20,,,2017-01-12,2017-01-17,10.0,None,Remote,Low,Not required,Complete,Complete,Complete,Improper input validation in Access Control APIs. Access control API may return memory range checking incorrectly. Product: Android. Versions: Kernel 3.18. Android ID: A-31623057. References: QC-CR#1009695.
381,CVE-2016-8436,264,,Exec Code,2017-01-12,2017-01-17,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete,"An elevation of privilege vulnerability in the Qualcomm video driver could enable a local malicious application to execute arbitrary code within the context of the kernel. This issue is rated as Critical due to the possibility of a local permanent device compromise, which may require reflashing the operating system to repair the device. Product: Android. Versions: Kernel-3.18. Android ID: A-32450261. References: QC-CR#1007860."
382,CVE-2016-8435,284,,Exec Code,2017-01-12,2017-01-17,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete,"An elevation of privilege vulnerability in the NVIDIA GPU driver could enable a local malicious application to execute arbitrary code within the context of the kernel. This issue is rated as Critical due to the possibility of a local permanent device compromise, which may require reflashing the operating system to repair the device. Product: Android. Versions: Kernel-3.18. Android ID: A-32700935. References: N-CVE-2016-8435."
383,CVE-2016-8434,284,,Exec Code,2017-01-12,2017-01-17,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete,"An elevation of privilege vulnerability in the Qualcomm GPU driver could enable a local malicious application to execute arbitrary code within the context of the kernel. This issue is rated as Critical due to the possibility of a local permanent device compromise, which may require reflashing the operating system to repair the device. Product: Android. Versions: Kernel-3.10. Android ID: A-32125137. References: QC-CR#1081855."
384,CVE-2016-8432,264,,Exec Code,2017-01-12,2017-01-17,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete,"An elevation of privilege vulnerability in the NVIDIA GPU driver could enable a local malicious application to execute arbitrary code within the context of the kernel. This issue is rated as Critical due to the possibility of a local permanent device compromise, which may require reflashing the operating system to repair the device. Product: Android. Versions: Kernel-3.18. Android ID: A-32447738. References: N-CVE-2016-8432."
385,CVE-2016-8431,264,,Exec Code,2017-01-12,2017-01-17,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete,"An elevation of privilege vulnerability in the NVIDIA GPU driver could enable a local malicious application to execute arbitrary code within the context of the kernel. This issue is rated as Critical due to the possibility of a local permanent device compromise, which may require reflashing the operating system to repair the device. Product: Android. Versions: Kernel-3.18. Android ID: A-32402179. References: N-CVE-2016-8431."
386,CVE-2016-8430,264,,Exec Code,2017-01-12,2017-10-18,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete,"An elevation of privilege vulnerability in the NVIDIA GPU driver could enable a local malicious application to execute arbitrary code within the context of the kernel. This issue is rated as Critical due to the possibility of a local permanent device compromise, which may require reflashing the operating system to repair the device. Product: Android. Versions: Kernel-3.10. Android ID: A-32225180. References: N-CVE-2016-8430."
387,CVE-2016-8429,264,,Exec Code,2017-01-12,2017-10-18,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete,"An elevation of privilege vulnerability in the NVIDIA GPU driver could enable a local malicious application to execute arbitrary code within the context of the kernel. This issue is rated as Critical due to the possibility of a local permanent device compromise, which may require reflashing the operating system to repair the device. Product: Android. Versions: Kernel-3.10. Android ID: A-32160775. References: N-CVE-2016-8429."
388,CVE-2016-8428,264,,Exec Code,2017-01-12,2017-10-18,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete,"An elevation of privilege vulnerability in the NVIDIA GPU driver could enable a local malicious application to execute arbitrary code within the context of the kernel. This issue is rated as Critical due to the possibility of a local permanent device compromise, which may require reflashing the operating system to repair the device. Product: Android. Versions: Kernel-3.10. Android ID: A-31993456. References: N-CVE-2016-8428."
389,CVE-2016-8427,264,,Exec Code,2017-01-12,2017-10-18,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete,"An elevation of privilege vulnerability in the NVIDIA GPU driver could enable a local malicious application to execute arbitrary code within the context of the kernel. This issue is rated as Critical due to the possibility of a local permanent device compromise, which may require reflashing the operating system to repair the device. Product: Android. Versions: Kernel-3.10. Android ID: A-31799885. References: N-CVE-2016-8427."
390,CVE-2016-8426,264,,Exec Code,2017-01-12,2017-10-18,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete,"An elevation of privilege vulnerability in the NVIDIA GPU driver could enable a local malicious application to execute arbitrary code within the context of the kernel. This issue is rated as Critical due to the possibility of a local permanent device compromise, which may require reflashing the operating system to repair the device. Product: Android. Versions: Kernel-3.10. Android ID: A-31799206. References: N-CVE-2016-8426."
391,CVE-2016-8425,264,,Exec Code,2017-01-12,2017-10-18,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete,"An elevation of privilege vulnerability in the NVIDIA GPU driver could enable a local malicious application to execute arbitrary code within the context of the kernel. This issue is rated as Critical due to the possibility of a local permanent device compromise, which may require reflashing the operating system to repair the device. Product: Android. Versions: Kernel-3.10. Android ID: A-31797770. References: N-CVE-2016-8425."
392,CVE-2016-8424,264,,Exec Code,2017-01-12,2017-10-18,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete,"An elevation of privilege vulnerability in the NVIDIA GPU driver could enable a local malicious application to execute arbitrary code within the context of the kernel. This issue is rated as Critical due to the possibility of a local permanent device compromise, which may require reflashing the operating system to repair the device. Product: Android. Versions: Kernel-3.10. Android ID: A-31606947. References: N-CVE-2016-8424."
393,CVE-2016-8421,264,,Exec Code,2017-02-08,2017-07-24,7.6,None,Remote,High,Not required,Complete,Complete,Complete,"An elevation of privilege vulnerability in the Qualcomm Wi-Fi driver could enable a local malicious application to execute arbitrary code within the context of the kernel. This issue is rated as High because it first requires compromising a privileged process. Product: Android. Versions: Kernel-3.10, Kernel-3.18. Android ID: A-32451104. References: QC-CR#1087797."
394,CVE-2016-8420,264,,Exec Code,2017-02-08,2017-07-24,7.6,None,Remote,High,Not required,Complete,Complete,Complete,"An elevation of privilege vulnerability in the Qualcomm Wi-Fi driver could enable a local malicious application to execute arbitrary code within the context of the kernel. This issue is rated as High because it first requires compromising a privileged process. Product: Android. Versions: Kernel-3.10, Kernel-3.18. Android ID: A-32451171. References: QC-CR#1087807."
395,CVE-2016-8419,264,,Exec Code,2017-02-08,2017-07-24,7.6,None,Remote,High,Not required,Complete,Complete,Complete,"An elevation of privilege vulnerability in the Qualcomm Wi-Fi driver could enable a local malicious application to execute arbitrary code within the context of the kernel. This issue is rated as High because it first requires compromising a privileged process. Product: Android. Versions: Kernel-3.10, Kernel-3.18. Android ID: A-32454494. References: QC-CR#1087209."
396,CVE-2016-8417,264,,Exec Code,2017-03-07,2017-07-17,7.6,None,Remote,High,Not required,Complete,Complete,Complete,"An elevation of privilege vulnerability in the Qualcomm camera driver could enable a local malicious application to execute arbitrary code within the context of the kernel. This issue is rated as Moderate because it first requires compromising a privileged process and is mitigated by current platform configurations. Product: Android. Versions: Kernel-3.10, Kernel-3.18. Android ID: A-32342399. References: QC-CR#1088824."
397,CVE-2016-8416,200,,+Info,2017-03-07,2017-07-17,2.6,None,Remote,High,Not required,Partial,None,None,An information disclosure vulnerability in the Qualcomm video driver could enable a local malicious application to access data outside of its permission levels. This issue is rated as Moderate because it first requires compromising a privileged process. Product: Android. Versions: Kernel-3.18. Android ID: A-32510746. References: QC-CR#1088206.
398,CVE-2016-8415,284,,Exec Code,2017-01-12,2017-01-17,7.6,None,Remote,High,Not required,Complete,Complete,Complete,"An elevation of privilege vulnerability in the Qualcomm Wi-Fi driver could enable a local malicious application to execute arbitrary code within the context of the kernel. This issue is rated as High because it first requires compromising a privileged process. Product: Android. Versions: Kernel-3.10, Kernel-3.18. Android ID: A-31750554. References: QC-CR#1079596."
399,CVE-2016-8414,200,,+Info,2017-02-08,2017-07-24,2.6,None,Remote,High,Not required,Partial,None,None,"An information disclosure vulnerability in the Qualcomm Secure Execution Environment Communicator could enable a local malicious application to access data outside of its permission levels. This issue is rated as Moderate because it first requires compromising a privileged process. Product: Android. Versions: Kernel-3.10, Kernel-3.18. Android ID: A-31704078. References: QC-CR#1076407."
400,CVE-2016-8413,200,,+Info,2017-03-07,2017-07-17,2.6,None,Remote,High,Not required,Partial,None,None,"An information disclosure vulnerability in the Qualcomm camera driver could enable a local malicious application to access data outside of its permission levels. This issue is rated as Moderate because it first requires compromising a privileged process. Product: Android. Versions: Kernel-3.10, Kernel-3.18. Android ID: A-32709702. References: QC-CR#518731."
401,CVE-2016-8412,284,,Exec Code,2017-01-12,2017-01-17,7.6,None,Remote,High,Not required,Complete,Complete,Complete,"An elevation of privilege vulnerability in the Qualcomm camera could enable a local malicious application to execute arbitrary code within the context of the kernel. This issue is rated as High because it first requires compromising a privileged process. Product: Android. Versions: Kernel-3.10, Kernel-3.18. Android ID: A-31225246. References: QC-CR#1071891."
402,CVE-2016-8410,200,,+Info,2017-01-12,2017-01-18,2.6,None,Remote,High,Not required,Partial,None,None,"An information disclosure vulnerability in the Qualcomm sound driver could enable a local malicious application to access data outside of its permission levels. This issue is rated as Moderate because it first requires compromising a privileged process. Product: Android. Versions: Kernel-3.10, Kernel-3.18. Android ID: A-31498403. References: QC-CR#987010."
403,CVE-2016-8409,200,,+Info,2017-01-12,2017-01-18,2.6,None,Remote,High,Not required,Partial,None,None,An information disclosure vulnerability in the NVIDIA video driver could enable a local malicious application to access data outside of its permission levels. This issue is rated as Moderate because it first requires compromising a privileged process. Product: Android. Versions: Kernel-3.10. Android ID: A-31495687. References: N-CVE-2016-8409.
404,CVE-2016-8408,200,,+Info,2017-01-12,2017-01-18,2.6,None,Remote,High,Not required,Partial,None,None,An information disclosure vulnerability in the NVIDIA video driver could enable a local malicious application to access data outside of its permission levels. This issue is rated as Moderate because it first requires compromising a privileged process. Product: Android. Versions: Kernel-3.10. Android ID: A-31496571. References: N-CVE-2016-8408.
405,CVE-2016-8407,200,,+Info,2017-01-12,2017-01-18,4.3,None,Remote,Medium,Not required,Partial,None,None,"An information disclosure vulnerability in kernel components including the ION subsystem, Binder, USB driver and networking subsystem could enable a local malicious application to access data outside of its permission levels. This issue is rated as Moderate because it first requires compromising a privileged process. Product: Android. Versions: Kernel-3.10, Kernel-3.18. Android ID: A-31802656."
406,CVE-2016-8406,200,,+Info,2017-01-12,2017-01-18,4.3,None,Remote,Medium,Not required,Partial,None,None,"An information disclosure vulnerability in kernel components including the ION subsystem, Binder, USB driver and networking subsystem could enable a local malicious application to access data outside of its permission levels. This issue is rated as Moderate because it first requires compromising a privileged process. Product: Android. Versions: Kernel-3.10, Kernel-3.18. Android ID: A-31796940."
407,CVE-2016-8405,200,,+Info,2017-01-12,2017-11-03,4.3,None,Remote,Medium,Not required,Partial,None,None,"An information disclosure vulnerability in kernel components including the ION subsystem, Binder, USB driver and networking subsystem could enable a local malicious application to access data outside of its permission levels. This issue is rated as Moderate because it first requires compromising a privileged process. Product: Android. Versions: Kernel-3.10, Kernel-3.18. Android ID: A-31651010."
408,CVE-2016-8404,200,,+Info,2017-01-12,2017-01-18,4.3,None,Remote,Medium,Not required,Partial,None,None,"An information disclosure vulnerability in kernel components including the ION subsystem, Binder, USB driver and networking subsystem could enable a local malicious application to access data outside of its permission levels. This issue is rated as Moderate because it first requires compromising a privileged process. Product: Android. Versions: Kernel-3.10. Android ID: A-31496950."
409,CVE-2016-8403,200,,+Info,2017-01-12,2017-01-18,4.3,None,Remote,Medium,Not required,Partial,None,None,"An information disclosure vulnerability in kernel components including the ION subsystem, Binder, USB driver and networking subsystem could enable a local malicious application to access data outside of its permission levels. This issue is rated as Moderate because it first requires compromising a privileged process. Product: Android. Versions: Kernel-3.10. Android ID: A-31495348."
410,CVE-2016-8402,200,,+Info,2017-01-12,2017-01-18,4.3,None,Remote,Medium,Not required,Partial,None,None,"An information disclosure vulnerability in kernel components including the ION subsystem, Binder, USB driver and networking subsystem could enable a local malicious application to access data outside of its permission levels. This issue is rated as Moderate because it first requires compromising a privileged process. Product: Android. Versions: Kernel-3.10, Kernel-3.18. Android ID: A-31495231."
411,CVE-2016-8401,200,,+Info,2017-01-12,2017-01-18,4.3,None,Remote,Medium,Not required,Partial,None,None,"An information disclosure vulnerability in kernel components including the ION subsystem, Binder, USB driver and networking subsystem could enable a local malicious application to access data outside of its permission levels. This issue is rated as Moderate because it first requires compromising a privileged process. Product: Android. Versions: Kernel-3.10, Kernel-3.18. Android ID: A-31494725."
412,CVE-2016-8400,200,,+Info,2017-01-12,2017-10-18,4.3,None,Remote,Medium,Not required,Partial,None,None,An information disclosure vulnerability in the NVIDIA librm library (libnvrm) could enable a local malicious application to access data outside of its permission levels. This issue is rated as Moderate because it could be used to access sensitive data without permission. Product: Android. Versions: Kernel-3.18. Android ID: A-31251599. References: N-CVE-2016-8400.
413,CVE-2016-8399,284,,Exec Code,2017-01-12,2018-01-04,7.6,None,Remote,High,Not required,Complete,Complete,Complete,"An elevation of privilege vulnerability in the kernel networking subsystem could enable a local malicious application to execute arbitrary code within the context of the kernel. This issue is rated as Moderate because it first requires compromising a privileged process and current compiler optimizations restrict access to the vulnerable code. Product: Android. Versions: Kernel-3.10, Kernel-3.18. Android ID: A-31349935."
414,CVE-2016-8398,254,,,2017-01-12,2017-01-17,10.0,None,Remote,Low,Not required,Complete,Complete,Complete,Unauthenticated messages processed by the UE. Certain NAS messages are processed when no EPS security context exists in the UE. Product: Android. Versions: Kernel 3.18. Android ID: A-31548486. References: QC-CR#877705.
415,CVE-2016-8397,200,,+Info,2017-01-12,2017-10-18,4.3,None,Remote,Medium,Not required,Partial,None,None,An information disclosure vulnerability in the NVIDIA video driver could enable a local malicious application to access data outside of its permission levels. This issue is rated as High because it could be used to access sensitive data without explicit user permission. Product: Android. Versions: Kernel-3.10. Android ID: A-31385953. References: N-CVE-2016-8397.
416,CVE-2016-8395,,,DoS,2017-01-12,2017-10-18,7.1,None,Remote,Medium,Not required,None,None,Complete,"A denial of service vulnerability in the NVIDIA camera driver could enable an attacker to cause a local permanent denial of service, which may require reflashing the operating system to repair the device. This issue is rated as High due to the possibility of local permanent denial of service. Product: Android. Versions: Kernel-3.10. Android ID: A-31403040. References: N-CVE-2016-8395."
417,CVE-2016-8394,284,,Exec Code,2017-01-12,2017-01-17,7.6,None,Remote,High,Not required,Complete,Complete,Complete,An elevation of privilege vulnerability in the Synaptics touchscreen driver could enable a local malicious application to execute arbitrary code within the context of the kernel. This issue is rated as High because it first requires compromising a privileged process. Product: Android. Versions: Kernel-3.10. Android ID: A-31913197.
418,CVE-2016-8393,284,,Exec Code,2017-01-12,2017-01-17,7.6,None,Remote,High,Not required,Complete,Complete,Complete,An elevation of privilege vulnerability in the Synaptics touchscreen driver could enable a local malicious application to execute arbitrary code within the context of the kernel. This issue is rated as High because it first requires compromising a privileged process. Product: Android. Versions: Kernel-3.10. Android ID: A-31911920.
419,CVE-2016-8392,284,,Exec Code,2017-01-12,2017-01-17,7.6,None,Remote,High,Not required,Complete,Complete,Complete,"An elevation of privilege vulnerability in the Qualcomm sound driver could enable a local malicious application to execute arbitrary code within the context of the kernel. This issue is rated as High because it first requires compromising a privileged process. Product: Android. Versions: Kernel-3.10, Kernel-3.18. Android ID: A-31385862. References: QC-CR#1073136."
420,CVE-2016-8391,284,,Exec Code,2017-01-12,2017-01-17,7.6,None,Remote,High,Not required,Complete,Complete,Complete,"An elevation of privilege vulnerability in the Qualcomm sound driver could enable a local malicious application to execute arbitrary code within the context of the kernel. This issue is rated as High because it first requires compromising a privileged process. Product: Android. Versions: Kernel-3.10, Kernel-3.18. Android ID: A-31253255. References: QC-CR#1072166."
421,CVE-2016-6791,284,,Exec Code,2017-01-12,2017-01-17,7.6,None,Remote,High,Not required,Complete,Complete,Complete,"An elevation of privilege vulnerability in the Qualcomm sound driver could enable a local malicious application to execute arbitrary code within the context of the kernel. This issue is rated as High because it first requires compromising a privileged process. Product: Android. Versions: Kernel-3.10, Kernel-3.18. Android ID: A-31252384. References: QC-CR#1071809."
422,CVE-2016-6790,284,,Exec Code +Priv,2017-01-12,2017-01-18,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete,"An elevation of privilege vulnerability in the NVIDIA libomx library (libnvomx) could enable a local malicious application to execute arbitrary code within the context of a privileged process. This issue is rated as High because it could be used to gain local access to elevated capabilities, which are not normally accessible to a third-party application. Product: Android. Versions: Kernel-3.18. Android ID: A-31251628. References: N-CVE-2016-6790."
423,CVE-2016-6789,284,,Exec Code +Priv,2017-01-12,2017-10-18,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete,"An elevation of privilege vulnerability in the NVIDIA libomx library (libnvomx) could enable a local malicious application to execute arbitrary code within the context of a privileged process. This issue is rated as High because it could be used to gain local access to elevated capabilities, which are not normally accessible to a third-party application. Product: Android. Versions: Kernel-3.18. Android ID: A-31251973. References: N-CVE-2016-6789."
424,CVE-2016-6785,284,,Exec Code,2017-01-12,2017-01-18,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete,An elevation of privilege vulnerability in the MediaTek driver could enable a local malicious application to execute arbitrary code within the context of the kernel. This issue is rated as High because it first requires compromising a privileged process. Product: Android. Versions: Kernel-3.10. Android ID: A-31748056. References: MT-ALPS02961400.
425,CVE-2016-6782,284,,Exec Code,2017-01-12,2017-01-19,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete,An elevation of privilege vulnerability in the MediaTek driver could enable a local malicious application to execute arbitrary code within the context of the kernel. This issue is rated as High because it first requires compromising a privileged process. Product: Android. Versions: Kernel-3.10. Android ID: A-31224389. References: MT-ALPS02943506.
426,CVE-2016-6781,284,,Exec Code,2017-01-12,2017-01-19,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete,An elevation of privilege vulnerability in the MediaTek driver could enable a local malicious application to execute arbitrary code within the context of the kernel. This issue is rated as High because it first requires compromising a privileged process. Product: Android. Versions: Kernel-3.10. Android ID: A-31095175. References: MT-ALPS02943455.
427,CVE-2016-6780,284,,Exec Code,2017-01-12,2017-01-19,7.6,None,Remote,High,Not required,Complete,Complete,Complete,An elevation of privilege vulnerability in the HTC sound codec driver could enable a local malicious application to execute arbitrary code within the context of the kernel. This issue is rated as High because it first requires compromising a privileged process. Product: Android. Versions: Kernel-3.10. Android ID: A-31251496.
428,CVE-2016-6779,284,,Exec Code,2017-01-12,2017-01-19,7.6,None,Remote,High,Not required,Complete,Complete,Complete,An elevation of privilege vulnerability in the HTC sound codec driver could enable a local malicious application to execute arbitrary code within the context of the kernel. This issue is rated as High because it first requires compromising a privileged process. Product: Android. Versions: Kernel-3.10. Android ID: A-31386004.
429,CVE-2016-6778,284,,Exec Code,2017-01-12,2017-01-19,7.6,None,Remote,High,Not required,Complete,Complete,Complete,An elevation of privilege vulnerability in the HTC sound codec driver could enable a local malicious application to execute arbitrary code within the context of the kernel. This issue is rated as High because it first requires compromising a privileged process. Product: Android. Versions: Kernel-3.10. Android ID: A-31384646.
430,CVE-2016-6777,284,,Exec Code,2017-01-12,2017-10-18,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete,"An elevation of privilege vulnerability in the NVIDIA GPU driver could enable a local malicious application to execute arbitrary code within the context of the kernel. This issue is rated as Critical due to the possibility of a local permanent device compromise, which may require reflashing the operating system to repair the device. Product: Android. Versions: Kernel-3.10. Android ID: A-31910462. References: N-CVE-2016-6777."
431,CVE-2016-6776,284,,Exec Code,2017-01-12,2017-10-18,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete,"An elevation of privilege vulnerability in the NVIDIA GPU driver could enable a local malicious application to execute arbitrary code within the context of the kernel. This issue is rated as Critical due to the possibility of a local permanent device compromise, which may require reflashing the operating system to repair the device. Product: Android. Versions: Kernel-3.10. Android ID: A-31680980. References: N-CVE-2016-6776."
432,CVE-2016-6775,284,,Exec Code,2017-01-12,2017-10-18,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete,"An elevation of privilege vulnerability in the NVIDIA GPU driver could enable a local malicious application to execute arbitrary code within the context of the kernel. This issue is rated as Critical due to the possibility of a local permanent device compromise, which may require reflashing the operating system to repair the device. Product: Android. Versions: Kernel-3.10. Android ID: A-31222873. References: N-CVE-2016-6775."
433,CVE-2016-6761,284,,Exec Code +Priv,2017-01-12,2017-01-19,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete,"An elevation of privilege vulnerability in Qualcomm media codecs could enable a local malicious application to execute arbitrary code within the context of a privileged process. This issue is rated as High because it could be used to gain local access to elevated capabilities, which are not normally accessible to a third-party application. Product: Android. Versions: Kernel-3.10, Kernel-3.18. Android ID: A-29421682. References: QC-CR#1055792."
434,CVE-2016-6760,284,,Exec Code +Priv,2017-01-12,2017-01-19,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete,"An elevation of privilege vulnerability in Qualcomm media codecs could enable a local malicious application to execute arbitrary code within the context of a privileged process. This issue is rated as High because it could be used to gain local access to elevated capabilities, which are not normally accessible to a third-party application. Product: Android. Versions: Kernel-3.10, Kernel-3.18. Android ID: A-29617572. References: QC-CR#1055783."
435,CVE-2016-6759,284,,Exec Code +Priv,2017-01-12,2017-01-19,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete,"An elevation of privilege vulnerability in Qualcomm media codecs could enable a local malicious application to execute arbitrary code within the context of a privileged process. This issue is rated as High because it could be used to gain local access to elevated capabilities, which are not normally accessible to a third-party application. Product: Android. Versions: Kernel-3.10, Kernel-3.18. Android ID: A-29982686. References: QC-CR#1055766."
436,CVE-2016-6758,284,,Exec Code +Priv,2017-01-12,2017-01-19,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete,"An elevation of privilege vulnerability in Qualcomm media codecs could enable a local malicious application to execute arbitrary code within the context of a privileged process. This issue is rated as High because it could be used to gain local access to elevated capabilities, which are not normally accessible to a third-party application. Product: Android. Versions: Kernel-3.10, Kernel-3.18. Android ID: A-30148882. References: QC-CR#1071731."
437,CVE-2016-6757,200,,+Info,2017-01-12,2017-01-17,2.6,None,Remote,High,Not required,Partial,None,None,"An information disclosure vulnerability in Qualcomm components including the camera driver and video driver could enable a local malicious application to access data outside of its permission levels. This issue is rated as Moderate because it first requires compromising a privileged process. Product: Android. Versions: Kernel-3.10, Kernel-3.18. Android ID: A-30148242. References: QC-CR#1052821."
438,CVE-2016-6756,200,,+Info,2017-01-12,2017-01-17,2.6,None,Remote,High,Not required,Partial,None,None,"An information disclosure vulnerability in Qualcomm components including the camera driver and video driver could enable a local malicious application to access data outside of its permission levels. This issue is rated as Moderate because it first requires compromising a privileged process. Product: Android. Versions: Kernel-3.10, Kernel-3.18. Android ID: A-29464815. References: QC-CR#1042068."
439,CVE-2016-6755,284,,Exec Code,2017-01-12,2017-01-17,7.6,None,Remote,High,Not required,Complete,Complete,Complete,"An elevation of privilege vulnerability in the Qualcomm camera driver could enable a local malicious application to execute arbitrary code within the context of the kernel. This issue is rated as High because it first requires compromising a privileged process. Product: Android. Versions: Kernel-3.10, Kernel-3.18. Android ID: A-30740545. References: QC-CR#1065916."
440,CVE-2016-5870,476,,DoS,2017-04-04,2017-04-11,4.6,None,Local,Low,Not required,Partial,Partial,Partial,"The msm_ipc_router_close function in net/ipc_router/ipc_router_socket.c in the ipc_router component for the Linux kernel 3.x, as used in Qualcomm Innovation Center (QuIC) Android contributions for MSM devices and other products, allow attackers to cause a denial of service (NULL pointer dereference) or possibly have unspecified other impact by triggering failure of an accept system call for an AF_MSM_IPC socket."
441,CVE-2016-5856,264,,+Priv,2017-04-12,2017-04-19,7.6,None,Remote,High,Not required,Complete,Complete,Complete,"Drivers/soc/qcom/spcom.c in the Qualcomm SPCom driver in the Android kernel 2017-03-05 allows local users to gain privileges, a different vulnerability than CVE-2016-5857."
442,CVE-2016-3695,74,,DoS,2017-12-29,2018-01-10,2.1,None,Local,Low,Not required,None,None,Partial,The einj_error_inject function in drivers/acpi/apei/einj.c in the Linux kernel allows local users to simulate hardware errors and consequently cause a denial of service by leveraging failure to disable APEI error injection through EINJ when securelevel is set.
443,CVE-2015-9004,264,,+Priv,2017-05-02,2017-05-12,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete,"kernel/events/core.c in the Linux kernel before 3.19 mishandles counter grouping, which allows local users to gain privileges via a crafted application, related to the perf_pmu_register and perf_event_open functions."
444,CVE-2015-5327,125,,,2017-09-25,2018-08-30,4.0,None,Remote,Low,Single system,Partial,None,None,Out-of-bounds memory read in the x509_decode_time function in x509_cert_parser.c in Linux kernels 4.3-rc1 and after.
445,CVE-2015-2877,200,,+Info,2017-03-03,2017-03-16,2.1,None,Local,Low,Not required,Partial,None,None,"** DISPUTED ** Kernel Samepage Merging (KSM) in the Linux kernel 2.6.32 through 4.x does not prevent use of a write-timing side channel, which allows guest OS users to defeat the ASLR protection mechanism on other guest OS instances via a Cross-VM ASL INtrospection (CAIN) attack. NOTE: the vendor states ""Basically if you care about this attack vector, disable deduplication."" Share-until-written approaches for memory conservation among mutually untrusting tenants are inherently detectable for information disclosure, and can be classified as potentially misunderstood behaviors rather than vulnerabilities."
446,CVE-2014-9940,416,,DoS +Priv,2017-05-02,2017-11-03,7.6,None,Remote,High,Not required,Complete,Complete,Complete,The regulator_ena_gpio_free function in drivers/regulator/core.c in the Linux kernel before 3.19 allows local users to gain privileges or cause a denial of service (use-after-free) via a crafted application.
447,CVE-2014-9922,264,,+Priv,2017-04-04,2017-07-10,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete,"The eCryptfs subsystem in the Linux kernel before 3.18 allows local users to gain privileges via a large filesystem stack that includes an overlayfs layer, related to fs/ecryptfs/main.c and fs/overlayfs/super.c."
448,CVE-2014-9914,416,,DoS +Priv,2017-02-07,2017-07-24,7.2,None,Local,Low,Not required,Complete,Complete,Complete,Race condition in the ip4_datagram_release_cb function in net/ipv4/datagram.c in the Linux kernel before 3.15.2 allows local users to gain privileges or cause a denial of service (use-after-free) by leveraging incorrect expectations about locking during multithreaded access to internal data structures for IPv4 UDP sockets.
449,CVE-2010-5329,399,,DoS,2017-04-24,2017-04-26,4.9,None,Local,Low,Not required,None,None,Complete,"The video_usercopy function in drivers/media/video/v4l2-ioctl.c in the Linux kernel before 2.6.39 relies on the count value of a v4l2_ext_controls data structure to determine a kmalloc size, which might allow local users to cause a denial of service (memory consumption) via a large value."
450,CVE-2010-5328,20,,DoS,2017-02-06,2017-03-28,4.9,None,Local,Low,Not required,None,None,Complete,"include/linux/init_task.h in the Linux kernel before 2.6.35 does not prevent signals with a process group ID of zero from reaching the swapper process, which allows local users to cause a denial of service (system crash) by leveraging access to this process group."
451,CVE-2010-5321,119,,DoS Overflow,2017-04-24,2018-10-30,4.9,None,Local,Low,Not required,None,None,Complete,"Memory leak in drivers/media/video/videobuf-core.c in the videobuf subsystem in the Linux kernel 2.6.x through 4.x allows local users to cause a denial of service (memory consumption) by leveraging /dev/video access for a series of mmap calls that require new allocations, a different vulnerability than CVE-2007-6761. NOTE: as of 2016-06-18, this affects only 11 drivers that have not been updated to use videobuf2 instead of videobuf."
452,CVE-2007-6761,119,,Overflow,2017-04-24,2017-04-27,4.6,None,Local,Low,Not required,Partial,Partial,Partial,"drivers/media/video/videobuf-vmalloc.c in the Linux kernel before 2.6.24 does not initialize videobuf_mapping data structures, which allows local users to trigger an incorrect count value and videobuf leak via unspecified vectors, a different vulnerability than CVE-2010-5321."
453,CVE-2006-5331,19,,DoS,2017-10-29,2017-11-17,4.9,None,Local,Low,Not required,None,None,Complete,"The altivec_unavailable_exception function in arch/powerpc/kernel/traps.c in the Linux kernel before 2.6.19 on 64-bit systems mishandles the case where CONFIG_ALTIVEC is defined and the CPU actually supports Altivec, but the Altivec support was not detected by the kernel, which allows local users to cause a denial of service (panic) by triggering execution of an Altivec instruction."
