#,CVE ID,CWE ID,# of Exploits,Vulnerability Type(s),Publish Date,Update Date,Score,Gained Access Level,Access,Complexity,Authentication,Conf.,Integ.,Avail.,
43,CVE-2012-2781,,,,2017-08-09,2017-08-16,7.5,None,Remote,Low,Not required,Partial,Partial,Partial,"Unspecified vulnerability in FFmpeg before 0.10.3 has unknown impact and attack vectors, a different vulnerability than CVE-2012-2771, CVE-2012-2773, CVE-2012-2778, and CVE-2012-2780."
44,CVE-2012-2780,,,,2017-08-09,2017-08-16,7.5,None,Remote,Low,Not required,Partial,Partial,Partial,"Unspecified vulnerability in FFmpeg before 0.10.3 has unknown impact and attack vectors, a different vulnerability than CVE-2012-2771, CVE-2012-2773, CVE-2012-2778, and CVE-2012-2781."
45,CVE-2012-2778,,,,2017-08-09,2017-08-16,7.5,None,Remote,Low,Not required,Partial,Partial,Partial,"Unspecified vulnerability in FFmpeg before 0.10.3 has unknown impact and attack vectors, a different vulnerability than CVE-2012-2771, CVE-2012-2773, CVE-2012-2780, and CVE-2012-2781."
46,CVE-2012-2773,,,,2017-08-09,2017-08-16,7.5,None,Remote,Low,Not required,Partial,Partial,Partial,"Unspecified vulnerability in FFmpeg before 0.10.3 has unknown impact and attack vectors, a different vulnerability than CVE-2012-2771, CVE-2012-2778, CVE-2012-2780, and CVE-2012-2781."
47,CVE-2012-2771,,,,2017-08-09,2018-09-17,7.5,None,Remote,Low,Not required,Partial,Partial,Partial,"Unspecified vulnerability in FFmpeg before 0.10.3 has unknown impact and attack vectors, a different vulnerability than CVE-2012-2773, CVE-2012-2778, CVE-2012-2780, and CVE-2012-2781."
1,CVE-2018-1999015,125,,,2018-07-23,2018-09-20,4.3,None,Remote,Medium,Not required,Partial,None,None,FFmpeg before commit 5aba5b89d0b1d73164d3b81764828bb8b20ff32a contains an out of array read vulnerability in ASF_F format demuxer that can result in heap memory reading. This attack appear to be exploitable via specially crafted ASF file that has to provided as input. This vulnerability appears to have been fixed in 5aba5b89d0b1d73164d3b81764828bb8b20ff32a and later.
2,CVE-2018-1999014,125,,,2018-07-23,2018-09-19,4.3,None,Remote,Medium,Not required,None,None,Partial,FFmpeg before commit bab0716c7f4793ec42e05a5aa7e80d82a0dd4e75 contains an out of array access vulnerability in MXF format demuxer that can result in DoS. This attack appear to be exploitable via specially crafted MXF file which has to be provided as input. This vulnerability appears to have been fixed in bab0716c7f4793ec42e05a5aa7e80d82a0dd4e75 and later.
3,CVE-2018-1999013,416,,,2018-07-23,2018-09-20,4.3,None,Remote,Medium,Not required,Partial,None,None,FFmpeg before commit a7e032a277452366771951e29fd0bf2bd5c029f0 contains a use-after-free vulnerability in the realmedia demuxer that can result in vulnerability allows attacker to read heap memory. This attack appear to be exploitable via specially crafted RM file has to be provided as input. This vulnerability appears to have been fixed in a7e032a277452366771951e29fd0bf2bd5c029f0 and later.
4,CVE-2018-1999012,400,,,2018-07-23,2018-09-19,7.1,None,Remote,Medium,Not required,None,None,Complete,FFmpeg before commit 9807d3976be0e92e4ece3b4b1701be894cd7c2e1 contains a CWE-835: Infinite loop vulnerability in pva format demuxer that can result in a Vulnerability that allows attackers to consume excessive amount of resources like CPU and RAM. This attack appear to be exploitable via specially crafted PVA file has to be provided as input. This vulnerability appears to have been fixed in 9807d3976be0e92e4ece3b4b1701be894cd7c2e1 and later.
5,CVE-2018-1999011,119,,Exec Code Overflow,2018-07-23,2018-09-19,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial,FFmpeg before commit 2b46ebdbff1d8dec7a3d8ea280a612b91a582869 contains a Buffer Overflow vulnerability in asf_o format demuxer that can result in heap-buffer-overflow that may result in remote code execution. This attack appears to be exploitable via specially crafted ASF file that has to be provided as input to FFmpeg. This vulnerability appears to have been fixed in 2b46ebdbff1d8dec7a3d8ea280a612b91a582869 and later.
6,CVE-2018-1999010,125,,,2018-07-23,2019-01-08,7.5,None,Remote,Low,Not required,Partial,Partial,Partial,FFmpeg before commit cced03dd667a5df6df8fd40d8de0bff477ee02e8 contains multiple out of array access vulnerabilities in the mms protocol that can result in attackers accessing out of bound data. This attack appear to be exploitable via network connectivity. This vulnerability appears to have been fixed in cced03dd667a5df6df8fd40d8de0bff477ee02e8 and later.
7,CVE-2018-15822,20,,,2018-08-23,2018-11-01,5.0,None,Remote,Low,Not required,None,None,Partial,"The flv_write_packet function in libavformat/flvenc.c in FFmpeg through 4.0.2 does not check for an empty audio packet, leading to an assertion failure."
8,CVE-2018-14395,369,,DoS,2018-07-19,2018-09-12,4.3,None,Remote,Medium,Not required,None,None,Partial,libavformat/movenc.c in FFmpeg before 4.0.2 allows attackers to cause a denial of service (application crash caused by a divide-by-zero error) with a user crafted audio file when converting to the MOV audio format.
9,CVE-2018-14394,369,,DoS,2018-07-19,2019-01-08,4.3,None,Remote,Medium,Not required,None,None,Partial,libavformat/movenc.c in FFmpeg before 4.0.2 allows attackers to cause a denial of service (application crash caused by a divide-by-zero error) with a user crafted Waveform audio file.
10,CVE-2018-13305,125,,DoS,2018-07-05,2018-07-18,5.8,None,Remote,Medium,Not required,Partial,None,Partial,"In FFmpeg 4.0.1, due to a missing check for negative values of the mquant variable, the vc1_put_blocks_clamped function in libavcodec/vc1_block.c may trigger an out-of-array access while converting a crafted AVI file to MPEG4, leading to an information disclosure or a denial of service."
11,CVE-2018-13304,20,,DoS,2018-07-05,2018-07-18,4.3,None,Remote,Medium,Not required,None,None,Partial,"In libavcodec in FFmpeg 4.0.1, improper maintenance of the consistency between the context profile field and studio_profile in libavcodec may trigger an assertion failure while converting a crafted AVI file to MPEG4, leading to a denial of service, related to error_resilience.c, h263dec.c, and mpeg4videodec.c."
12,CVE-2018-13303,476,,DoS,2018-07-05,2018-07-18,4.3,None,Remote,Medium,Not required,None,None,Partial,"In FFmpeg 4.0.1, a missing check for failure of a call to init_get_bits8() in the avpriv_ac3_parse_header function in libavcodec/ac3_parser.c may trigger a NULL pointer dereference while converting a crafted AVI file to MPEG4, leading to a denial of service."
13,CVE-2018-13302,19,,DoS,2018-07-05,2018-07-27,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial,"In FFmpeg 4.0.1, improper handling of frame types (other than EAC3_FRAME_TYPE_INDEPENDENT) that have multiple independent substreams in the handle_eac3 function in libavformat/movenc.c may trigger an out-of-array access while converting a crafted AVI file to MPEG4, leading to a denial of service or possibly unspecified other impact."
14,CVE-2018-13301,476,,DoS,2018-07-05,2018-07-18,4.3,None,Remote,Medium,Not required,None,None,Partial,"In FFmpeg 4.0.1, due to a missing check of a profile value before setting it, the ff_mpeg4_decode_picture_header function in libavcodec/mpeg4videodec.c may trigger a NULL pointer dereference while converting a crafted AVI file to MPEG4, leading to a denial of service."
15,CVE-2018-13300,125,,DoS,2018-07-05,2018-07-27,5.8,None,Remote,Medium,Not required,Partial,None,Partial,"In FFmpeg 4.0.1, an improper argument (AVCodecParameters) passed to the avpriv_request_sample function in the handle_eac3 function in libavformat/movenc.c may trigger an out-of-array read while converting a crafted AVI file to MPEG4, leading to a denial of service and possibly an information disclosure."
16,CVE-2018-12460,476,,DoS,2018-06-15,2018-08-02,4.3,None,Remote,Medium,Not required,None,None,Partial,"libavcodec in FFmpeg 4.0 may trigger a NULL pointer dereference if the studio profile is incorrectly detected while converting a crafted AVI file to MPEG4, leading to a denial of service, related to idctdsp.c and mpegvideo.c."
17,CVE-2018-12459,20,,DoS,2018-06-15,2018-08-02,4.3,None,Remote,Medium,Not required,None,None,Partial,"An inconsistent bits-per-sample value in the ff_mpeg4_decode_picture_header function in libavcodec/mpeg4videodec.c in FFmpeg 4.0 may trigger an assertion violation while converting a crafted AVI file to MPEG4, leading to a denial of service."
18,CVE-2018-12458,20,,DoS,2018-06-15,2018-08-02,4.3,None,Remote,Medium,Not required,None,None,Partial,"An improper integer type in the mpeg4_encode_gop_header function in libavcodec/mpeg4videoenc.c in FFmpeg 4.0 may trigger an assertion violation while converting a crafted AVI file to MPEG4, leading to a denial of service."
19,CVE-2018-10001,125,,DoS,2018-04-10,2018-07-27,4.3,None,Remote,Medium,Not required,None,None,Partial,The decode_init function in libavcodec/utvideodec.c in FFmpeg through 3.4.2 allows remote attackers to cause a denial of service (out of array read) via an AVI file.
20,CVE-2018-9841,125,,DoS,2018-04-07,2018-05-16,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial,The export function in libavfilter/vf_signature.c in FFmpeg through 3.4.2 allows remote attackers to cause a denial of service (out-of-array access) or possibly have unspecified other impact via a long filename.
21,CVE-2018-7751,399,,DoS,2018-04-24,2018-06-13,4.3,None,Remote,Medium,Not required,None,None,Partial,The svg_probe function in libavformat/img2dec.c in FFmpeg through 3.4.2 allows remote attackers to cause a denial of service (Infinite Loop) via a crafted XML file.
22,CVE-2018-7557,125,,DoS,2018-02-28,2019-01-08,4.3,None,Remote,Medium,Not required,None,None,Partial,The decode_init function in libavcodec/utvideodec.c in FFmpeg through 3.4.2 allows remote attackers to cause a denial of service (Out of array read) via an AVI file with crafted dimensions within chroma subsampling data.
23,CVE-2018-6912,125,,DoS,2018-02-11,2018-03-02,4.3,None,Remote,Medium,Not required,None,None,Partial,The decode_plane function in libavcodec/utvideodec.c in FFmpeg through 3.4.2 allows remote attackers to cause a denial of service (out of array read) via a crafted AVI file.
24,CVE-2018-6621,125,,DoS,2018-02-04,2019-01-08,4.3,None,Remote,Medium,Not required,None,None,Partial,The decode_frame function in libavcodec/utvideodec.c in FFmpeg through 3.4.1 allows remote attackers to cause a denial of service (out of array read) via a crafted AVI file.
25,CVE-2018-6392,125,,DoS,2018-01-29,2018-07-27,4.3,None,Remote,Medium,Not required,None,None,Partial,The filter_slice function in libavfilter/vf_transpose.c in FFmpeg through 3.4.1 allows remote attackers to cause a denial of service (out-of-array access) via a crafted MP4 file.
26,CVE-2017-1000460,476,,,2018-01-03,2018-02-01,4.3,None,Remote,Medium,Not required,None,None,Partial,"In line libavcodec/h264dec.c:500 in libav(v13_dev0), ffmpeg(n3.4), chromium(56 prior Feb 13, 2017), the return value of init_get_bits is ignored and get_ue_golomb(&gb) is called on an uninitialized get_bits context, which causes a NULL deref exception."
27,CVE-2015-1208,191,,+Info,2018-01-09,2018-01-30,4.3,None,Remote,Medium,Not required,Partial,None,None,Integer underflow in the mov_read_default function in libavformat/mov.c in FFmpeg before 2.4.6 allows remote attackers to obtain sensitive information from heap and/or stack memory via a crafted MP4 file.
28,CVE-2012-5360,20,,Exec Code,2018-02-08,2018-02-23,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete,Libavcodec in FFmpeg before 0.11 allows remote attackers to execute arbitrary code via a crafted QT file.
29,CVE-2012-5359,20,,Exec Code,2018-02-08,2018-02-23,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete,Libavcodec in FFmpeg before 0.11 allows remote attackers to execute arbitrary code via a crafted ASF file.
