#,CVE ID,CWE ID,# of Exploits,Vulnerability Type(s),Publish Date,Update Date,Score,Gained Access Level,Access,Complexity,Authentication,Conf.,Integ.,Avail.,
76,CVE-2015-8729,20,,DoS,2016-01-04,2016-12-07,4.3,None,Remote,Medium,Not required,None,None,Partial,"The ascend_seek function in wiretap/ascendtext.c in the Ascend file parser in Wireshark 1.12.x before 1.12.9 and 2.0.x before 2.0.1 does not ensure the presence of a '\0' character at the end of a date string, which allows remote attackers to cause a denial of service (out-of-bounds read and application crash) via a crafted file."
77,CVE-2015-8728,20,,DoS Overflow,2016-01-04,2016-12-07,4.3,None,Remote,Medium,Not required,None,None,Partial,"The Mobile Identity parser in (1) epan/dissectors/packet-ansi_a.c in the ANSI A dissector and (2) epan/dissectors/packet-gsm_a_common.c in the GSM A dissector in Wireshark 1.12.x before 1.12.9 and 2.0.x before 2.0.1 improperly uses the tvb_bcd_dig_to_wmem_packet_str function, which allows remote attackers to cause a denial of service (buffer overflow and application crash) via a crafted packet."
78,CVE-2015-8727,20,,DoS,2016-01-04,2016-12-07,4.3,None,Remote,Medium,Not required,None,None,Partial,"The dissect_rsvp_common function in epan/dissectors/packet-rsvp.c in the RSVP dissector in Wireshark 1.12.x before 1.12.9 and 2.0.x before 2.0.1 does not properly maintain request-key data, which allows remote attackers to cause a denial of service (use-after-free and application crash) via a crafted packet."
79,CVE-2015-8726,20,,DoS,2016-01-04,2016-12-07,4.3,None,Remote,Medium,Not required,None,None,Partial,"wiretap/vwr.c in the VeriWave file parser in Wireshark 1.12.x before 1.12.9 and 2.0.x before 2.0.1 does not validate certain signature and Modulation and Coding Scheme (MCS) data, which allows remote attackers to cause a denial of service (out-of-bounds read and application crash) via a crafted file."
80,CVE-2015-8725,20,,DoS Overflow,2016-01-04,2016-12-07,4.3,None,Remote,Medium,Not required,None,None,Partial,"The dissect_diameter_base_framed_ipv6_prefix function in epan/dissectors/packet-diameter.c in the DIAMETER dissector in Wireshark 1.12.x before 1.12.9 and 2.0.x before 2.0.1 does not validate the IPv6 prefix length, which allows remote attackers to cause a denial of service (stack-based buffer overflow and application crash) via a crafted packet."
81,CVE-2015-8724,20,,DoS,2016-01-04,2016-12-07,4.3,None,Remote,Medium,Not required,None,None,Partial,"The AirPDcapDecryptWPABroadcastKey function in epan/crypt/airpdcap.c in the 802.11 dissector in Wireshark 1.12.x before 1.12.9 and 2.0.x before 2.0.1 does not verify the WPA broadcast key length, which allows remote attackers to cause a denial of service (out-of-bounds read and application crash) via a crafted packet."
82,CVE-2015-8723,20,,DoS Overflow,2016-01-04,2016-12-07,4.3,None,Remote,Medium,Not required,None,None,Partial,"The AirPDcapPacketProcess function in epan/crypt/airpdcap.c in the 802.11 dissector in Wireshark 1.12.x before 1.12.9 and 2.0.x before 2.0.1 does not validate the relationship between the total length and the capture length, which allows remote attackers to cause a denial of service (stack-based buffer overflow and application crash) via a crafted packet."
83,CVE-2015-8722,20,,DoS,2016-01-04,2016-12-07,4.3,None,Remote,Medium,Not required,None,None,Partial,"epan/dissectors/packet-sctp.c in the SCTP dissector in Wireshark 1.12.x before 1.12.9 and 2.0.x before 2.0.1 does not validate the frame pointer, which allows remote attackers to cause a denial of service (NULL pointer dereference and application crash) via a crafted packet."
84,CVE-2015-8721,20,,DoS Overflow,2016-01-04,2016-12-07,4.3,None,Remote,Medium,Not required,None,None,Partial,Buffer overflow in the tvb_uncompress function in epan/tvbuff_zlib.c in Wireshark 1.12.x before 1.12.9 and 2.0.x before 2.0.1 allows remote attackers to cause a denial of service (application crash) via a crafted packet with zlib compression.
85,CVE-2015-8720,20,,DoS,2016-01-04,2016-12-07,4.3,None,Remote,Medium,Not required,None,None,Partial,"The dissect_ber_GeneralizedTime function in epan/dissectors/packet-ber.c in the BER dissector in Wireshark 1.12.x before 1.12.9 and 2.0.x before 2.0.1 improperly checks an sscanf return value, which allows remote attackers to cause a denial of service (application crash) via a crafted packet."
86,CVE-2015-8719,20,,DoS,2016-01-04,2016-12-07,4.3,None,Remote,Medium,Not required,None,None,Partial,"The dissect_dns_answer function in epan/dissectors/packet-dns.c in the DNS dissector in Wireshark 1.12.x before 1.12.9 mishandles the EDNS0 Client Subnet option, which allows remote attackers to cause a denial of service (application crash) via a crafted packet."
87,CVE-2015-8718,20,,DoS,2016-01-04,2016-12-07,4.3,None,Remote,Medium,Not required,None,None,Partial,"Double free vulnerability in epan/dissectors/packet-nlm.c in the NLM dissector in Wireshark 1.12.x before 1.12.9 and 2.0.x before 2.0.1, when the ""Match MSG/RES packets for async NLM"" option is enabled, allows remote attackers to cause a denial of service (application crash) via a crafted packet."
88,CVE-2015-8717,20,,DoS,2016-01-04,2016-12-07,4.3,None,Remote,Medium,Not required,None,None,Partial,"The dissect_sdp function in epan/dissectors/packet-sdp.c in the SDP dissector in Wireshark 1.12.x before 1.12.9 does not prevent use of a negative media count, which allows remote attackers to cause a denial of service (application crash) via a crafted packet."
89,CVE-2015-8716,20,,DoS,2016-01-04,2016-12-07,4.3,None,Remote,Medium,Not required,None,None,Partial,"The init_t38_info_conv function in epan/dissectors/packet-t38.c in the T.38 dissector in Wireshark 1.12.x before 1.12.9 does not ensure that a conversation exists, which allows remote attackers to cause a denial of service (application crash) via a crafted packet."
90,CVE-2015-8715,20,,DoS,2016-01-04,2016-12-07,4.3,None,Remote,Medium,Not required,None,None,Partial,"epan/dissectors/packet-alljoyn.c in the AllJoyn dissector in Wireshark 1.12.x before 1.12.9 does not check for empty arguments, which allows remote attackers to cause a denial of service (infinite loop) via a crafted packet."
91,CVE-2015-8714,20,,DoS,2016-01-04,2016-12-07,4.3,None,Remote,Medium,Not required,None,None,Partial,"The dissect_dcom_OBJREF function in epan/dissectors/packet-dcom.c in the DCOM dissector in Wireshark 1.12.x before 1.12.9 does not initialize a certain IPv4 data structure, which allows remote attackers to cause a denial of service (application crash) via a crafted packet."
92,CVE-2015-8713,20,,DoS,2016-01-04,2016-12-07,4.3,None,Remote,Medium,Not required,None,None,Partial,"epan/dissectors/packet-umts_fp.c in the UMTS FP dissector in Wireshark 1.12.x before 1.12.9 does not properly reserve memory for channel ID mappings, which allows remote attackers to cause a denial of service (out-of-bounds memory access and application crash) via a crafted packet."
93,CVE-2015-8712,20,,DoS,2016-01-04,2016-12-07,4.3,None,Remote,Medium,Not required,None,None,Partial,"The dissect_hsdsch_channel_info function in epan/dissectors/packet-umts_fp.c in the UMTS FP dissector in Wireshark 1.12.x before 1.12.9 does not validate the number of PDUs, which allows remote attackers to cause a denial of service (application crash) via a crafted packet."
94,CVE-2015-8711,20,,DoS,2016-01-04,2016-12-07,4.3,None,Remote,Medium,Not required,None,None,Partial,"epan/dissectors/packet-nbap.c in the NBAP dissector in Wireshark 1.12.x before 1.12.9 and 2.0.x before 2.0.1 does not validate conversation data, which allows remote attackers to cause a denial of service (NULL pointer dereference and application crash) via a crafted packet."
95,CVE-2015-3182,20,,DoS,2016-01-04,2017-06-30,4.3,None,Remote,Medium,Not required,None,None,Partial,"epan/dissectors/packet-dec-dnart.c in the DECnet NSP/RT dissector in Wireshark 1.10.12 through 1.10.14 mishandles a certain strdup return value, which allows remote attackers to cause a denial of service (application crash) via a crafted packet."
1,CVE-2017-17997,476,,,2017-12-30,2019-01-16,5,None,Remote,Low,Not required,None,None,Partial,"In Wireshark before 2.2.12, the MRDISC dissector misuses a NULL pointer and crashes. This was addressed in epan/dissectors/packet-mrdisc.c by validating an IPv4 address. This vulnerability is similar to CVE-2017-9343."
2,CVE-2017-17935,119,,DoS Overflow,2017-12-27,2019-01-16,5,None,Remote,Low,Not required,None,None,Partial,"The File_read_line function in epan/wslua/wslua_file.c in Wireshark through 2.2.11 does not properly strip '\n' characters, which allows remote attackers to cause a denial of service (buffer underflow and application crash) via a crafted packet that triggers the attempted processing of an empty line."
3,CVE-2017-17085,754,,,2017-12-01,2018-02-03,5,None,Remote,Low,Not required,None,None,Partial,"In Wireshark 2.4.0 to 2.4.2 and 2.2.0 to 2.2.10, the CIP Safety dissector could crash. This was addressed in epan/dissectors/packet-cipsafety.c by validating the packet length."
4,CVE-2017-17084,754,,,2017-12-01,2018-02-03,5,None,Remote,Low,Not required,None,None,Partial,"In Wireshark 2.4.0 to 2.4.2 and 2.2.0 to 2.2.10, the IWARP_MPA dissector could crash. This was addressed in epan/dissectors/packet-iwarp-mpa.c by validating a ULPDU length."
5,CVE-2017-17083,754,,,2017-12-01,2018-02-03,5,None,Remote,Low,Not required,None,None,Partial,"In Wireshark 2.4.0 to 2.4.2 and 2.2.0 to 2.2.10, the NetBIOS dissector could crash. This was addressed in epan/dissectors/packet-netbios.c by ensuring that write operations are bounded by the beginning of a buffer."
6,CVE-2017-15193,400,,,2017-10-10,2017-10-17,7.8,None,Remote,Low,Not required,None,None,Complete,"In Wireshark 2.4.0 to 2.4.1 and 2.2.0 to 2.2.9, the MBIM dissector could crash or exhaust system memory. This was addressed in epan/dissectors/packet-mbim.c by changing the memory-allocation approach."
7,CVE-2017-15192,399,,,2017-10-10,2017-10-25,5,None,Remote,Low,Not required,None,None,Partial,"In Wireshark 2.4.0 to 2.4.1 and 2.2.0 to 2.2.9, the BT ATT dissector could crash. This was addressed in epan/dissectors/packet-btatt.c by considering a case where not all of the BTATT packets have the same encapsulation level."
8,CVE-2017-15191,134,,,2017-10-10,2019-01-16,5,None,Remote,Low,Not required,None,None,Partial,"In Wireshark 2.4.0 to 2.4.1, 2.2.0 to 2.2.9, and 2.0.0 to 2.0.15, the DMP dissector could crash. This was addressed in epan/dissectors/packet-dmp.c by validating a string length."
9,CVE-2017-15190,399,,,2017-10-10,2017-10-25,5,None,Remote,Low,Not required,None,None,Partial,"In Wireshark 2.4.0 to 2.4.1, the RTSP dissector could crash. This was addressed in epan/dissectors/packet-rtsp.c by correcting the scope of a variable."
10,CVE-2017-15189,399,,,2017-10-10,2017-10-25,5,None,Remote,Low,Not required,None,None,Partial,"In Wireshark 2.4.0 to 2.4.1, the DOCSIS dissector could go into an infinite loop. This was addressed in plugins/docsis/packet-docsis.c by adding decrements."
11,CVE-2017-13767,399,,,2017-08-30,2017-09-02,7.8,None,Remote,Low,Not required,None,None,Complete,"In Wireshark 2.4.0, 2.2.0 to 2.2.8, and 2.0.0 to 2.0.14, the MSDP dissector could go into an infinite loop. This was addressed in epan/dissectors/packet-msdp.c by adding length validation."
12,CVE-2017-13766,787,,,2017-08-30,2017-12-10,5,None,Remote,Low,Not required,None,None,Partial,"In Wireshark 2.4.0 and 2.2.0 to 2.2.8, the Profinet I/O dissector could crash with an out-of-bounds write. This was addressed in plugins/profinet/packet-dcerpc-pn-io.c by adding string validation."
13,CVE-2017-13765,119,,Overflow,2017-08-30,2019-01-16,5,None,Remote,Low,Not required,None,None,Partial,"In Wireshark 2.4.0, 2.2.0 to 2.2.8, and 2.0.0 to 2.0.14, the IrCOMM dissector has a buffer over-read and application crash. This was addressed in plugins/irda/packet-ircomm.c by adding length validation."
14,CVE-2017-13764,476,,,2017-08-30,2017-09-02,5,None,Remote,Low,Not required,None,None,Partial,"In Wireshark 2.4.0, the Modbus dissector could crash with a NULL pointer dereference. This was addressed in epan/dissectors/packet-mbtcp.c by adding length validation."
15,CVE-2017-11411,399,,,2017-07-18,2017-07-20,7.8,None,Remote,Low,Not required,None,None,Complete,"In Wireshark through 2.0.13 and 2.2.x through 2.2.7, the openSAFETY dissector could crash or exhaust system memory. This was addressed in epan/dissectors/packet-opensafety.c by adding length validation. NOTE: this vulnerability exists because of an incomplete fix for CVE-2017-9350."
16,CVE-2017-11410,399,,,2017-07-18,2017-07-20,7.8,None,Remote,Low,Not required,None,None,Complete,"In Wireshark through 2.0.13 and 2.2.x through 2.2.7, the WBXML dissector could go into an infinite loop, triggered by packet injection or a malformed capture file. This was addressed in epan/dissectors/packet-wbxml.c by adding validation of the relationships between indexes and lengths. NOTE: this vulnerability exists because of an incomplete fix for CVE-2017-7702."
17,CVE-2017-11409,399,,,2017-07-18,2019-01-16,7.8,None,Remote,Low,Not required,None,None,Complete,"In Wireshark 2.0.0 to 2.0.13, the GPRS LLC dissector could go into a large loop. This was addressed in epan/dissectors/packet-gprs-llc.c by using a different integer data type."
18,CVE-2017-11408,20,,,2017-07-18,2018-02-03,5,None,Remote,Low,Not required,None,None,Partial,"In Wireshark 2.2.0 to 2.2.7 and 2.0.0 to 2.0.13, the AMQP dissector could crash. This was addressed in epan/dissectors/packet-amqp.c by checking for successful list dissection."
19,CVE-2017-11407,20,,,2017-07-18,2019-01-16,5,None,Remote,Low,Not required,None,None,Partial,"In Wireshark 2.2.0 to 2.2.7 and 2.0.0 to 2.0.13, the MQ dissector could crash. This was addressed in epan/dissectors/packet-mq.c by validating the fragment length before a reassembly attempt."
20,CVE-2017-11406,399,,,2017-07-18,2019-01-16,7.8,None,Remote,Low,Not required,None,None,Complete,"In Wireshark 2.2.0 to 2.2.7 and 2.0.0 to 2.0.13, the DOCSIS dissector could go into an infinite loop. This was addressed in plugins/docsis/packet-docsis.c by rejecting invalid Frame Control parameter values."
21,CVE-2017-9766,399,,DoS,2017-06-21,2019-01-16,5,None,Remote,Low,Not required,None,None,Partial,"In Wireshark 2.2.7, PROFINET IO data with a high recursion depth allows remote attackers to cause a denial of service (stack exhaustion) in the dissect_IODWriteReq function in plugins/profinet/packet-dcerpc-pn-io.c."
22,CVE-2017-9617,399,,,2017-06-14,2017-07-06,5,None,Remote,Low,Not required,None,None,Partial,"In Wireshark 2.2.7, deeply nested DAAP data may cause stack exhaustion (uncontrolled recursion) in the dissect_daap_one_tag function in epan/dissectors/packet-daap.c in the DAAP dissector."
23,CVE-2017-9616,399,,,2017-06-14,2017-07-06,4.3,None,Remote,Medium,Not required,None,None,Partial,"In Wireshark 2.2.7, overly deep mp4 chunks may cause stack exhaustion (uncontrolled recursion) in the dissect_mp4_box function in epan/dissectors/file-mp4.c."
24,CVE-2017-9354,20,,,2017-06-02,2017-07-07,5,None,Remote,Low,Not required,None,None,Partial,"In Wireshark 2.2.0 to 2.2.6 and 2.0.0 to 2.0.12, the RGMP dissector could crash. This was addressed in epan/dissectors/packet-rgmp.c by validating an IPv4 address."
25,CVE-2017-9353,20,,,2017-06-02,2017-08-12,5,None,Remote,Low,Not required,None,None,Partial,"In Wireshark 2.2.0 to 2.2.6, the IPv6 dissector could crash. This was addressed in epan/dissectors/packet-ipv6.c by validating an IPv6 address."
26,CVE-2017-9352,399,,,2017-06-02,2017-07-07,7.8,None,Remote,Low,Not required,None,None,Complete,"In Wireshark 2.2.0 to 2.2.6 and 2.0.0 to 2.0.12, the Bazaar dissector could go into an infinite loop. This was addressed in epan/dissectors/packet-bzr.c by ensuring that backwards parsing cannot occur."
27,CVE-2017-9351,119,,Overflow,2017-06-02,2017-07-07,5,None,Remote,Low,Not required,None,None,Partial,"In Wireshark 2.2.0 to 2.2.6 and 2.0.0 to 2.0.12, the DHCP dissector could read past the end of a buffer. This was addressed in epan/dissectors/packet-bootp.c by extracting the Vendor Class Identifier more carefully."
28,CVE-2017-9350,399,,,2017-06-02,2017-07-07,7.8,None,Remote,Low,Not required,None,None,Complete,"In Wireshark 2.2.0 to 2.2.6 and 2.0.0 to 2.0.12, the openSAFETY dissector could crash or exhaust system memory. This was addressed in epan/dissectors/packet-opensafety.c by checking for a negative length."
29,CVE-2017-9349,399,,,2017-06-02,2017-07-07,7.8,None,Remote,Low,Not required,None,None,Complete,"In Wireshark 2.2.0 to 2.2.6 and 2.0.0 to 2.0.12, the DICOM dissector has an infinite loop. This was addressed in epan/dissectors/packet-dcm.c by validating a length value."
30,CVE-2017-9348,119,,Overflow,2017-06-02,2017-07-07,5,None,Remote,Low,Not required,None,None,Partial,"In Wireshark 2.2.0 to 2.2.6, the DOF dissector could read past the end of a buffer. This was addressed in epan/dissectors/packet-dof.c by validating a size value."
31,CVE-2017-9347,476,,,2017-06-02,2017-08-12,5,None,Remote,Low,Not required,None,None,Partial,"In Wireshark 2.2.0 to 2.2.6, the ROS dissector could crash with a NULL pointer dereference. This was addressed in epan/dissectors/asn1/ros/packet-ros-template.c by validating an OID."
32,CVE-2017-9346,399,,,2017-06-02,2017-07-07,7.8,None,Remote,Low,Not required,None,None,Complete,"In Wireshark 2.2.0 to 2.2.6 and 2.0.0 to 2.0.12, the SoulSeek dissector could go into an infinite loop. This was addressed in epan/dissectors/packet-slsk.c by making loop bounds more explicit."
33,CVE-2017-9345,399,,,2017-06-02,2017-07-07,7.8,None,Remote,Low,Not required,None,None,Complete,"In Wireshark 2.2.0 to 2.2.6 and 2.0.0 to 2.0.12, the DNS dissector could go into an infinite loop. This was addressed in epan/dissectors/packet-dns.c by trying to detect self-referencing pointers."
34,CVE-2017-9344,369,,,2017-06-02,2017-07-07,5,None,Remote,Low,Not required,None,None,Partial,"In Wireshark 2.2.0 to 2.2.6 and 2.0.0 to 2.0.12, the Bluetooth L2CAP dissector could divide by zero. This was addressed in epan/dissectors/packet-btl2cap.c by validating an interval value."
35,CVE-2017-9343,476,,,2017-06-02,2017-07-07,5,None,Remote,Low,Not required,None,None,Partial,"In Wireshark 2.2.0 to 2.2.6 and 2.0.0 to 2.0.12, the MSNIP dissector misuses a NULL pointer. This was addressed in epan/dissectors/packet-msnip.c by validating an IPv4 address."
36,CVE-2017-7748,399,,,2017-04-12,2017-04-18,7.8,None,Remote,Low,Not required,None,None,Complete,"In Wireshark 2.2.0 to 2.2.5 and 2.0.0 to 2.0.11, the WSP dissector could go into an infinite loop, triggered by packet injection or a malformed capture file. This was addressed in epan/dissectors/packet-wsp.c by adding a length check."
37,CVE-2017-7747,20,,,2017-04-12,2019-01-16,5,None,Remote,Low,Not required,None,None,Partial,"In Wireshark 2.2.0 to 2.2.5 and 2.0.0 to 2.0.11, the PacketBB dissector could crash, triggered by packet injection or a malformed capture file. This was addressed in epan/dissectors/packet-packetbb.c by restricting additions to the protocol tree."
38,CVE-2017-7746,399,,,2017-04-12,2019-01-16,7.8,None,Remote,Low,Not required,None,None,Complete,"In Wireshark 2.2.0 to 2.2.5 and 2.0.0 to 2.0.11, the SLSK dissector could go into an infinite loop, triggered by packet injection or a malformed capture file. This was addressed in epan/dissectors/packet-slsk.c by adding checks for the remaining length."
39,CVE-2017-7745,399,,,2017-04-12,2017-04-18,7.8,None,Remote,Low,Not required,None,None,Complete,"In Wireshark 2.2.0 to 2.2.5 and 2.0.0 to 2.0.11, the SIGCOMP dissector could go into an infinite loop, triggered by packet injection or a malformed capture file. This was addressed in epan/dissectors/packet-sigcomp.c by correcting a memory-size check."
40,CVE-2017-7705,399,,,2017-04-12,2017-07-10,7.8,None,Remote,Low,Not required,None,None,Complete,"In Wireshark 2.2.0 to 2.2.5 and 2.0.0 to 2.0.11, the RPC over RDMA dissector could go into an infinite loop, triggered by packet injection or a malformed capture file. This was addressed in epan/dissectors/packet-rpcrdma.c by correctly checking for going beyond the maximum offset."
41,CVE-2017-7704,399,,,2017-04-12,2017-07-10,7.8,None,Remote,Low,Not required,None,None,Complete,"In Wireshark 2.2.0 to 2.2.5, the DOF dissector could go into an infinite loop, triggered by packet injection or a malformed capture file. This was addressed in epan/dissectors/packet-dof.c by using a different integer data type and adjusting a return value."
42,CVE-2017-7703,20,,,2017-04-12,2019-01-16,5,None,Remote,Low,Not required,None,None,Partial,"In Wireshark 2.2.0 to 2.2.5 and 2.0.0 to 2.0.11, the IMAP dissector could crash, triggered by packet injection or a malformed capture file. This was addressed in epan/dissectors/packet-imap.c by calculating a line's end correctly."
43,CVE-2017-7702,399,,,2017-04-12,2017-07-10,7.8,None,Remote,Low,Not required,None,None,Complete,"In Wireshark 2.2.0 to 2.2.5 and 2.0.0 to 2.0.11, the WBXML dissector could go into an infinite loop, triggered by packet injection or a malformed capture file. This was addressed in epan/dissectors/packet-wbxml.c by adding length validation."
44,CVE-2017-7701,399,,,2017-04-12,2017-07-10,7.8,None,Remote,Low,Not required,None,None,Complete,"In Wireshark 2.2.0 to 2.2.5 and 2.0.0 to 2.0.11, the BGP dissector could go into an infinite loop, triggered by packet injection or a malformed capture file. This was addressed in epan/dissectors/packet-bgp.c by using a different integer data type."
45,CVE-2017-7700,399,,,2017-04-12,2019-01-16,7.1,None,Remote,Medium,Not required,None,None,Complete,"In Wireshark 2.2.0 to 2.2.5 and 2.0.0 to 2.0.11, the NetScaler file parser could go into an infinite loop, triggered by a malformed capture file. This was addressed in wiretap/netscaler.c by ensuring a nonzero record size."
46,CVE-2017-6474,399,,,2017-03-03,2017-11-03,5,None,Remote,Low,Not required,None,None,Partial,"In Wireshark 2.2.0 to 2.2.4 and 2.0.0 to 2.0.10, there is a NetScaler file parser infinite loop, triggered by a malformed capture file. This was addressed in wiretap/netscaler.c by validating record sizes."
47,CVE-2017-6473,20,,,2017-03-03,2017-11-03,5,None,Remote,Low,Not required,None,None,Partial,"In Wireshark 2.2.0 to 2.2.4 and 2.0.0 to 2.0.10, there is a K12 file parser crash, triggered by a malformed capture file. This was addressed in wiretap/k12.c by validating the relationships between lengths and offsets."
48,CVE-2017-6472,20,,,2017-03-03,2017-11-03,5,None,Remote,Low,Not required,None,None,Partial,"In Wireshark 2.2.0 to 2.2.4 and 2.0.0 to 2.0.10, there is an RTMPT dissector infinite loop, triggered by packet injection or a malformed capture file. This was addressed in epan/dissectors/packet-rtmpt.c by properly incrementing a certain sequence value."
49,CVE-2017-6471,20,,,2017-03-03,2017-11-03,5,None,Remote,Low,Not required,None,None,Partial,"In Wireshark 2.2.0 to 2.2.4 and 2.0.0 to 2.0.10, there is a WSP infinite loop, triggered by packet injection or a malformed capture file. This was addressed in epan/dissectors/packet-wsp.c by validating the capability length."
50,CVE-2017-6470,399,,,2017-03-03,2017-11-03,7.8,None,Remote,Low,Not required,None,None,Complete,"In Wireshark 2.2.0 to 2.2.4 and 2.0.0 to 2.0.10, there is an IAX2 infinite loop, triggered by packet injection or a malformed capture file. This was addressed in epan/dissectors/packet-iax2.c by constraining packet lateness."
51,CVE-2017-6469,20,,,2017-03-03,2017-11-03,5,None,Remote,Low,Not required,None,None,Partial,"In Wireshark 2.2.0 to 2.2.4 and 2.0.0 to 2.0.10, there is an LDSS dissector crash, triggered by packet injection or a malformed capture file. This was addressed in epan/dissectors/packet-ldss.c by ensuring that memory is allocated for a certain data structure."
52,CVE-2017-6468,20,,,2017-03-03,2017-11-03,5,None,Remote,Low,Not required,None,None,Partial,"In Wireshark 2.2.0 to 2.2.4 and 2.0.0 to 2.0.10, there is a NetScaler file parser crash, triggered by a malformed capture file. This was addressed in wiretap/netscaler.c by validating the relationship between pages and records."
53,CVE-2017-6467,20,,,2017-03-03,2017-11-03,5,None,Remote,Low,Not required,None,None,Partial,"In Wireshark 2.2.0 to 2.2.4 and 2.0.0 to 2.0.10, there is a Netscaler file parser infinite loop, triggered by a malformed capture file. This was addressed in wiretap/netscaler.c by changing the restrictions on file size."
54,CVE-2017-6014,399,,,2017-02-17,2017-11-03,7.8,None,Remote,Low,Not required,None,None,Complete,"In Wireshark 2.2.4 and earlier, a crafted or malformed STANAG 4607 capture file will cause an infinite loop and memory exhaustion. If the packet size field in a packet header is null, the offset to read from will not advance, causing continuous attempts to read the same zero length packet. This will quickly exhaust all system memory."
55,CVE-2017-5597,190,,Overflow,2017-01-25,2017-11-03,5,None,Remote,Low,Not required,None,None,Partial,"In Wireshark 2.2.0 to 2.2.3 and 2.0.0 to 2.0.9, the DHCPv6 dissector could go into a large loop, triggered by packet injection or a malformed capture file. This was addressed in epan/dissectors/packet-dhcpv6.c by changing a data type to avoid an integer overflow."
56,CVE-2017-5596,,,Overflow,2017-01-25,2017-11-03,5,None,Remote,Low,Not required,None,None,Partial,"In Wireshark 2.2.0 to 2.2.3 and 2.0.0 to 2.0.9, the ASTERIX dissector could go into an infinite loop, triggered by packet injection or a malformed capture file. This was addressed in epan/dissectors/packet-asterix.c by changing a data type to avoid an integer overflow."
57,CVE-2016-7958,20,,,2017-04-12,2017-04-17,5,None,Remote,Low,Not required,None,None,Partial,"In Wireshark 2.2.0, the NCP dissector could crash, triggered by packet injection or a malformed capture file. This was addressed in epan/dissectors/CMakeLists.txt by registering this dissector."
58,CVE-2016-7957,20,,,2017-04-12,2017-04-17,5,None,Remote,Low,Not required,None,None,Partial,"In Wireshark 2.2.0, the Bluetooth L2CAP dissector could crash, triggered by packet injection or a malformed capture file. This was addressed in epan/dissectors/packet-btl2cap.c by avoiding use of a seven-byte memcmp for potentially shorter strings."
1,CVE-2018-19628,369,,,2018-11-28,2018-12-28,5,None,Remote,Low,Not required,None,None,Partial,"In Wireshark 2.6.0 to 2.6.4, the ZigBee ZCL dissector could crash. This was addressed in epan/dissectors/packet-zbee-zcl-lighting.c by preventing a divide-by-zero error."
2,CVE-2018-19627,125,,,2018-11-28,2018-12-28,4.3,None,Remote,Medium,Not required,None,None,Partial,"In Wireshark 2.6.0 to 2.6.4 and 2.4.0 to 2.4.10, the IxVeriWave file parser could crash. This was addressed in wiretap/vwr.c by adjusting a buffer boundary."
3,CVE-2018-19626,119,,Overflow,2018-11-28,2019-01-16,4.3,None,Remote,Medium,Not required,None,None,Partial,"In Wireshark 2.6.0 to 2.6.4 and 2.4.0 to 2.4.10, the DCOM dissector could crash. This was addressed in epan/dissectors/packet-dcom.c by adding '\0' termination."
4,CVE-2018-19625,125,,,2018-11-28,2019-01-16,4.3,None,Remote,Medium,Not required,None,None,Partial,"In Wireshark 2.6.0 to 2.6.4 and 2.4.0 to 2.4.10, the dissection engine could crash. This was addressed in epan/tvbuff_composite.c by preventing a heap-based buffer over-read."
5,CVE-2018-19624,476,,,2018-11-28,2019-01-16,4.3,None,Remote,Medium,Not required,None,None,Partial,"In Wireshark 2.6.0 to 2.6.4 and 2.4.0 to 2.4.10, the PVFS dissector could crash. This was addressed in epan/dissectors/packet-pvfs2.c by preventing a NULL pointer dereference."
6,CVE-2018-19623,189,,,2018-11-28,2019-01-16,4.3,None,Remote,Medium,Not required,None,None,Partial,"In Wireshark 2.6.0 to 2.6.4 and 2.4.0 to 2.4.10, the LBMPDM dissector could crash. In addition, a remote attacker could write arbitrary data to any memory locations before the packet-scoped memory. This was addressed in epan/dissectors/packet-lbmpdm.c by disallowing certain negative values."
7,CVE-2018-19622,400,,Overflow,2018-11-28,2019-01-16,4.3,None,Remote,Medium,Not required,None,None,Partial,"In Wireshark 2.6.0 to 2.6.4 and 2.4.0 to 2.4.10, the MMSE dissector could go into an infinite loop. This was addressed in epan/dissectors/packet-mmse.c by preventing length overflows."
8,CVE-2018-18227,476,,,2018-10-12,2018-12-28,5,None,Remote,Low,Not required,None,None,Partial,"In Wireshark 2.6.0 to 2.6.3 and 2.4.0 to 2.4.9, the MS-WSP protocol dissector could crash. This was addressed in epan/dissectors/packet-mswsp.c by properly handling NULL return values."
9,CVE-2018-18226,399,,,2018-10-12,2018-12-28,7.8,None,Remote,Low,Not required,None,None,Complete,"In Wireshark 2.6.0 to 2.6.3, the Steam IHS Discovery dissector could consume system memory. This was addressed in epan/dissectors/packet-steam-ihs-discovery.c by changing the memory-management approach."
10,CVE-2018-18225,20,,,2018-10-12,2018-12-28,5,None,Remote,Low,Not required,None,None,Partial,"In Wireshark 2.6.0 to 2.6.3, the CoAP dissector could crash. This was addressed in epan/dissectors/packet-coap.c by ensuring that the piv length is correctly computed."
11,CVE-2018-16058,74,,,2018-08-29,2019-01-16,5,None,Remote,Low,Not required,None,None,Partial,"In Wireshark 2.6.0 to 2.6.2, 2.4.0 to 2.4.8, and 2.2.0 to 2.2.16, the Bluetooth AVDTP dissector could crash. This was addressed in epan/dissectors/packet-btavdtp.c by properly initializing a data structure."
